customer_id,age,gender,location,tenure_months,estimated_income
3718,38.0,Male,Suburban,13,44159.09957510656
3719,66.0,Male,Urban,8,31462.386633492828
3720,59.0,Other,Suburban,18,71661.62033703389
3721,60.0,Female,Suburban,54,70510.17441469022
3722,,Male,Rural,35,70995.00190445666
3723,26.0,Male,Urban,23,62011.7765481733
3724,41.0,Male,Urban,50,104794.43859998128
3725,54.0,Female,Urban,52,33009.80649293201
3726,66.0,Female,Urban,26,87231.82780654075
3727,58.0,Male,Urban,41,27821.902661107586
3728,34.0,Female,Urban,38,93037.90920961497
3729,41.0,Male,Suburban,20,67052.12768024983
3730,38.0,Female,Urban,2,91187.30864955022
3731,68.0,Female,Urban,26,
3732,56.0,Male,Urban,57,16507.707844831537
3733,58.0,Female,Urban,36,
3734,56.0,Female,Urban,25,
3735,30.0,Male,Urban,30,89875.31632722642
3736,28.0,Male,Urban,18,76011.93726078917
3737,63.0,Female,Urban,7,63028.31815742383
3738,36.0,Male,Urban,27,51750.328065978756
3739,28.0,Male,Urban,11,68470.55692124114
3740,30.0,Male,Urban,37,40837.11291475629
3741,63.0,Female,Urban,8,65626.53759896748
3742,62.0,Female,Urban,11,57534.66167638602
3743,18.0,Female,Suburban,24,43664.50719575654
3744,57.0,Female,Suburban,30,73909.21166958679
3745,61.0,Male,Urban,30,97716.21784497664
3746,36.0,Female,Urban,52,31433.184849009584
3747,29.0,Female,Suburban,52,78893.969274354
3748,25.0,Male,Urban,15,43852.55312055913
3749,25.0,Male,Suburban,56,71680.3401691761
3750,62.0,Male,Rural,35,47656.659321245534
3751,29.0,Female,Suburban,39,54005.76490752627
3752,65.0,Female,Suburban,24,55983.890099134805
3753,50.0,Female,Suburban,8,87226.86644553841
3754,62.0,nan,Suburban,43,58159.11705006437
3755,43.0,Male,Suburban,42,53216.453834352564
3756,56.0,Female,Suburban,20,58342.216163553094
3757,45.0,Female,Suburban,41,97921.66487103603
3758,22.0,Male,Urban,47,
3759,25.0,Other,Urban,26,47791.07595768268
3760,42.0,Male,Suburban,52,89963.0378378218
3761,44.0,Female,Urban,24,
3762,63.0,Female,Suburban,22,42742.37562100789
3763,40.0,Female,Rural,5,67874.11493395989
3764,,Female,Suburban,15,56996.649949694496
3765,62.0,Male,Rural,36,-7644.287255838528
3766,64.0,Female,Suburban,37,66614.94650400474
3767,40.0,Male,Urban,29,38492.6143680418
3768,66.0,Female,Suburban,15,
3769,64.0,Female,Urban,27,21138.13287738563
3770,37.0,Female,Urban,49,
3771,35.0,Male,Urban,55,57049.385669265415
3772,35.0,Female,Urban,8,78981.65247495053
3773,19.0,Female,Urban,57,44050.282565374015
3774,21.0,Female,Urban,29,50373.94294832561
3775,47.0,Male,Suburban,19,99591.34602648759
3776,50.0,Male,Suburban,31,20501.552448968396
3777,53.0,Male,Urban,9,
3778,35.0,Female,Urban,10,44404.19426518332
3779,54.0,Female,Suburban,37,122294.98005555451
3780,36.0,nan,Suburban,10,74443.0953275375
3781,64.0,Male,Rural,54,47440.42477762434
3782,45.0,Male,Urban,33,32124.880861528378
3783,57.0,Female,Suburban,25,68184.98905440517
3784,37.0,Female,Urban,57,21803.82605943366
3785,66.0,Female,Suburban,54,73770.32872354439
3786,50.0,Female,Urban,56,32125.403542731532
3787,29.0,Male,Urban,4,40602.842745292815
3788,68.0,Female,Urban,53,3947.7841914292367
3789,32.0,Female,Urban,5,62602.7383539941
3790,58.0,Female,Urban,23,65587.83844094418
3791,56.0,Male,Suburban,39,60567.369977836795
3792,19.0,Male,Suburban,55,
3793,46.0,Male,Urban,5,88692.87513934824
3794,58.0,Female,Urban,52,56759.043575974
3795,27.0,Male,Urban,8,
3796,19.0,Male,Rural,17,76064.51121049041
3797,68.0,Male,Urban,1,51193.618598104484
3798,28.0,Female,Urban,54,
3799,30.0,Male,Urban,50,44394.638280775034
3800,27.0,Female,Suburban,12,76323.15787719545
3801,31.0,Male,Urban,35,75809.67256963554
3802,35.0,Male,Urban,52,50936.35823311414
3803,68.0,Female,Suburban,14,63045.180455155445
3804,26.0,Male,Suburban,48,59503.865849445334
3805,56.0,Male,Suburban,18,57498.104313509924
3806,45.0,Male,Urban,10,36240.671852754356
3807,,Female,Urban,55,
3808,37.0,Female,Rural,15,52294.45599921402
3809,23.0,Male,Suburban,42,61376.52940424119
3810,44.0,Male,Urban,33,42328.45561454748
3811,19.0,Other,Urban,19,60288.915374132965
3812,,Female,Urban,34,
3813,55.0,Male,Urban,45,60058.01249761532
3814,20.0,Female,Suburban,25,61542.27205801808
3815,33.0,Female,Rural,16,76374.57672039147
3816,47.0,Female,Urban,8,88453.41664504203
3817,57.0,Male,Urban,35,73687.87033753743
3818,19.0,Male,Suburban,21,95948.35919876157
3819,34.0,Male,Urban,19,59414.35487703963
3820,58.0,Female,Rural,46,60925.91745720452
3821,29.0,Female,Suburban,11,76133.61808466601
3822,52.0,Male,Rural,44,57862.716703842874
3823,60.0,Female,Urban,11,53381.564995040666
3824,18.0,Female,Urban,11,87484.32618682546
3825,62.0,nan,Urban,22,74474.04067806117
3826,32.0,Female,Urban,21,
3827,43.0,nan,Urban,27,42714.56656197941
3828,54.0,Male,Rural,18,78874.35478421565
3829,38.0,Female,Suburban,42,61645.80679674245
3830,66.0,Female,Suburban,48,40206.915704801184
3831,,Male,Urban,40,73938.54928838898
3832,42.0,Male,Suburban,38,36018.776344328275
3833,40.0,Other,Suburban,30,11846.903133064967
3834,41.0,Male,Urban,51,23898.06699486298
3835,,Female,Rural,45,55030.67580518543
3836,45.0,Male,Urban,47,90821.90178754076
3837,38.0,Male,Urban,45,66256.09399976648
3838,60.0,Male,Urban,33,57950.337283617104
3839,35.0,Male,Suburban,21,86382.73730884069
3840,53.0,Female,Suburban,59,70205.03905752167
3841,52.0,Female,Urban,2,80480.16510145155
3842,62.0,Male,Urban,13,79446.03030538918
3843,26.0,Male,Urban,2,53725.41643691942
3844,55.0,Male,Urban,57,55366.95023725136
3845,47.0,Male,Urban,43,43330.82819423918
3846,61.0,Female,Urban,45,76615.01622265771
3847,51.0,Male,Urban,31,
3848,49.0,Male,Suburban,10,42280.53402603227
3849,20.0,Female,Urban,23,58599.71122386176
3850,20.0,Male,Suburban,22,62198.52559822598
3851,45.0,Male,Urban,47,71733.28818850797
3852,61.0,Male,Urban,29,59167.249012604625
3853,,Female,Urban,33,52726.02018434687
3854,58.0,Female,Urban,31,74460.8754678681
3855,40.0,Female,Urban,14,78286.10629289021
3856,57.0,Male,Suburban,10,26004.10134486286
3857,28.0,Male,Rural,18,81390.87249005545
3858,65.0,Female,Urban,11,53463.633141203645
3859,,Female,Urban,39,91961.46492080906
3860,53.0,nan,Rural,47,46996.376961472306
3861,50.0,Male,Urban,3,40109.83298632101
3862,41.0,Male,Suburban,2,72960.55421727833
3863,,Female,Rural,54,102616.24783234665
3864,51.0,Female,Rural,8,27544.94969271778
3865,45.0,Female,Urban,31,
3866,54.0,Female,Urban,8,71206.47768656754
3867,24.0,Female,Urban,43,59347.632285437256
3868,21.0,Female,Suburban,48,101466.61201744083
3869,54.0,Female,Rural,2,21734.419816824884
3870,18.0,Other,Suburban,22,82248.90115351728
3871,18.0,Female,Suburban,5,79457.26315509574
3872,64.0,Male,Suburban,7,83948.47324044818
3873,37.0,Male,Suburban,20,81414.44563918025
3874,36.0,Female,Suburban,28,64707.22592104319
3875,46.0,Male,Suburban,13,53898.50614269632
3876,27.0,Female,Urban,2,47792.51913031158
3877,35.0,Male,Urban,32,71754.3612430934
3878,45.0,Male,Suburban,26,59875.189144554235
3879,52.0,Female,Urban,3,55784.92019451292
3880,60.0,Male,Urban,41,48925.97170075108
3881,64.0,Male,Suburban,42,51847.38087541854
3882,48.0,Male,Suburban,56,75540.49951155344
3883,44.0,Female,Rural,13,60372.30927016995
3884,28.0,Male,Urban,57,84184.34437070246
3885,66.0,Female,Suburban,21,32938.48110732838
3886,66.0,Male,Urban,45,72410.82139441557
3887,55.0,Female,Rural,37,39837.905845160065
3888,22.0,Male,Urban,23,84184.03004622879
3889,,Male,Suburban,7,84717.80619798123
3890,51.0,Male,Suburban,17,31794.964045874985
3891,65.0,Male,Urban,28,44688.48690894953
3892,69.0,Female,Rural,47,45543.807256130836
3893,29.0,Male,Suburban,30,
3894,55.0,Male,Urban,5,48118.38285923425
3895,18.0,Female,Urban,24,73800.17516474168
3896,48.0,Male,Urban,7,46776.21734687811
3897,21.0,Male,Urban,59,81509.00764486082
3898,66.0,Female,Suburban,34,83493.84749903846
3899,,Female,Rural,56,93398.01093273926
3900,67.0,Male,Urban,50,56571.158996399005
3901,22.0,Male,Urban,42,60055.77392003734
3902,47.0,Other,Urban,33,57217.61051613648
3903,41.0,Male,Urban,59,60527.622977360865
3904,20.0,Other,Urban,27,51487.81322530328
3905,28.0,Male,Urban,14,81141.14336580384
3906,62.0,Female,Urban,59,44786.346270375245
3907,21.0,Male,Suburban,19,57108.432681107166
3908,43.0,Female,Suburban,48,63851.863421198635
3909,44.0,Male,Urban,51,69808.87524804159
3910,,Female,Suburban,38,
3911,60.0,Male,Suburban,12,55082.472348886455
3912,44.0,Male,Suburban,3,60441.6931429487
3913,59.0,Female,Urban,7,76045.44946978475
3914,68.0,Female,Suburban,56,
3915,67.0,Female,Suburban,35,57956.870474039206
3916,23.0,Male,Urban,25,62748.794314258645
3917,,Female,Urban,49,80984.11087634966
3918,47.0,Male,Rural,15,18968.631462681988
3919,59.0,Other,Suburban,19,62120.993511038636
3920,54.0,Female,Rural,19,83386.97457432328
3921,54.0,Male,Suburban,23,43456.276177577536
3922,59.0,Female,Suburban,11,44942.785177232916
3923,54.0,Female,Urban,59,84484.44823147962
3924,52.0,Male,Urban,21,53018.196049923245
3925,40.0,Female,Rural,52,53607.16636034276
3926,23.0,Male,Urban,34,
3927,21.0,Female,Urban,39,321.345171264722
3928,35.0,Male,Suburban,51,23631.634327953056
3929,26.0,Male,Suburban,7,71590.11963884732
3930,66.0,Male,Urban,42,55102.632321322635
3931,46.0,Female,Urban,44,56793.99966905295
3932,30.0,Female,Urban,55,46853.289685974596
3933,64.0,Other,Urban,27,54500.09709112839
3934,69.0,Male,Suburban,50,83840.65197068578
3935,34.0,Male,Urban,23,62639.31113203811
3936,,Female,Suburban,38,81190.33980745332
3937,49.0,Female,Suburban,58,56912.26101166725
3938,65.0,Male,Suburban,20,60386.38755451416
3939,39.0,Male,Urban,27,66510.68411763718
3940,21.0,Female,Urban,53,70531.18435834593
3941,22.0,Male,Urban,8,43051.853848923056
3942,54.0,Female,Urban,37,59483.822227627374
3943,58.0,Female,Suburban,3,46492.9821404182
3944,66.0,Female,Urban,2,90180.30753648066
3945,30.0,Female,Suburban,22,25515.542857901302
3946,51.0,Male,Urban,6,71721.60980626364
3947,62.0,Female,Urban,39,44532.400941140644
3948,39.0,Female,Rural,40,37301.31798608891
3949,40.0,Male,Urban,36,53955.39926396138
3950,68.0,Female,Urban,44,
3951,20.0,Male,Urban,24,47154.25569690684
3952,59.0,Female,Urban,12,23915.167047236064
3953,51.0,Male,Suburban,17,41112.89717533392
3954,49.0,Female,Urban,22,62473.91390179222
3955,62.0,Male,Urban,54,27666.27187177011
3956,68.0,Male,Urban,19,74424.56384015347
3957,,nan,Rural,9,28376.09617440042
3958,38.0,Female,Urban,12,50356.13044528274
3959,63.0,Male,Urban,32,76379.74550526001
3960,61.0,Male,Urban,53,
3961,38.0,Male,Urban,31,
3962,61.0,Female,Urban,17,58183.46579578181
3963,28.0,Female,Urban,23,50133.81929751821
3964,56.0,Female,Urban,10,84235.71462303503
3965,21.0,Female,Urban,30,76439.59496161589
3966,68.0,Female,Urban,19,70126.58144546385
3967,18.0,Male,Rural,26,60431.095043203735
3968,45.0,Male,Suburban,26,55623.49547304843
3969,41.0,Female,Urban,11,55518.70194415049
3970,52.0,Female,Urban,20,25806.870028050704
3971,30.0,Female,Suburban,54,60058.93777131883
3972,64.0,Female,Suburban,56,44149.90258389898
3973,51.0,Female,Urban,45,58287.617381557575
3974,28.0,Female,Suburban,4,61043.23345025189
3975,53.0,Male,Urban,47,50288.049382555786
3976,,Male,Urban,12,78661.96241409113
3977,34.0,Other,Rural,25,38501.038522888426
3978,52.0,Female,Suburban,56,50120.55580533229
3979,35.0,Male,Suburban,58,53432.293827297275
3980,57.0,Male,Urban,10,83109.25652372115
3981,39.0,Male,Urban,22,60621.23494919345
3982,41.0,Male,Suburban,7,59652.31706942558
3983,36.0,Female,Urban,24,77410.26127110948
3984,54.0,Male,Urban,2,49558.79795903082
3985,56.0,Female,Urban,32,77503.20733597936
3986,38.0,Male,Urban,21,67955.99125399567
3987,25.0,Female,Urban,7,84750.01405075852
3988,45.0,Male,Suburban,8,52418.88008642373
3989,22.0,Female,Rural,53,54111.03435093942
3990,34.0,Female,Urban,51,62843.09942525929
3991,54.0,Female,Suburban,38,58783.940363180016
3992,53.0,Male,Urban,21,75353.42739682234
3993,36.0,Male,Rural,8,
3994,44.0,Male,Urban,57,38793.20349883709
3995,,Male,Suburban,25,87090.6573055074
3996,28.0,Female,Suburban,28,98304.49009368444
3997,62.0,Female,Urban,28,28649.301426059203
3998,64.0,Female,Urban,54,
3999,29.0,Female,Rural,31,74942.76375576961
4000,38.0,Male,Urban,52,64867.1309611543
4001,28.0,Male,Suburban,36,91477.64038792683
4002,56.0,Male,Rural,25,33162.09040583862
4003,45.0,Female,Urban,52,48725.8782448048
4004,22.0,Female,Suburban,56,
4005,34.0,Male,Rural,41,
4006,37.0,Male,Suburban,37,84146.2728323145
4007,,Female,Urban,38,35882.30526721685
4008,63.0,Female,Urban,51,24473.19131109055
4009,29.0,Female,Urban,12,75591.27367712001
4010,,Male,Suburban,37,62331.296557722366
4011,34.0,Male,Suburban,37,63287.48515634896
4012,68.0,Other,Suburban,31,76076.60093621805
4013,36.0,Female,Urban,18,43801.181128463584
4014,43.0,Male,Urban,26,55203.31426142156
4015,65.0,Female,Suburban,6,70473.83234080796
4016,,Female,Suburban,9,40983.66030778618
4017,61.0,Male,Rural,11,49152.83569374495
4018,69.0,Male,Suburban,31,
4019,49.0,Male,Suburban,55,70470.80939391488
4020,23.0,Male,Suburban,46,31074.104009820712
4021,53.0,Female,Suburban,56,73341.2480622139
4022,55.0,Male,Urban,2,68736.22044860134
4023,28.0,Female,Rural,59,43154.7752466519
4024,50.0,nan,Suburban,29,104984.48944401837
4025,41.0,Male,Urban,46,40989.12376451498
4026,40.0,Male,Urban,57,74690.33491436849
4027,32.0,Female,Urban,51,65550.88364531507
4028,44.0,Female,Urban,42,51727.95979648949
4029,28.0,Female,Urban,5,61804.83957983394
4030,68.0,Male,Urban,23,70673.21612216548
4031,67.0,Male,Urban,36,117093.66204677637
4032,34.0,Female,Urban,7,31029.1457320832
4033,68.0,Other,Suburban,56,5777.816274175137
4034,31.0,Male,Urban,13,39797.15170324936
4035,44.0,Female,Urban,42,59397.48032046276
4036,35.0,Male,Urban,10,73309.79626707171
4037,45.0,nan,Urban,36,61929.32049264679
4038,68.0,Female,Urban,16,56956.169956247235
4039,64.0,Male,Suburban,15,90733.36831048637
4040,64.0,Female,Suburban,53,
4041,21.0,Male,Urban,43,93250.36128633248
4042,24.0,Male,Suburban,19,72410.68179258182
4043,62.0,Male,Urban,21,89992.18375960951
4044,52.0,Male,Rural,56,
4045,65.0,Male,Rural,35,52956.05873231259
4046,26.0,Female,Urban,15,30774.999486989323
4047,25.0,Female,Suburban,48,66003.9047754501
4048,69.0,Male,Suburban,14,66418.64970325876
4049,62.0,Female,Suburban,29,100170.11468577555
4050,34.0,Female,Suburban,5,61616.26369215227
4051,34.0,Other,Rural,58,
4052,66.0,Female,Urban,49,78883.86958826125
4053,50.0,Male,Suburban,18,41733.36494988273
4054,49.0,Male,Suburban,51,34609.99165025685
4055,25.0,Female,Suburban,1,74039.601115274
4056,36.0,Male,Suburban,27,44642.603879954564
4057,55.0,Male,Urban,27,48021.98006727034
4058,20.0,Male,Urban,25,88049.75588215186
4059,22.0,Male,Urban,41,70271.20576221304
4060,30.0,Male,Urban,21,71940.31357876549
4061,64.0,Female,Urban,14,32471.312945676444
4062,63.0,Male,Rural,52,74110.88934924318
4063,48.0,Female,Suburban,53,54451.425833418696
4064,33.0,Female,Suburban,20,51117.76009243239
4065,67.0,Male,Urban,28,68169.89660914491
4066,49.0,Male,Suburban,21,60166.302104562696
4067,39.0,Male,Suburban,23,30734.38800816126
4068,46.0,Male,Suburban,11,79040.04752620752
4069,39.0,Male,Urban,56,80950.90869171967
4070,60.0,Male,Urban,2,48253.0475945425
4071,20.0,Female,Suburban,20,72178.23109806221
4072,27.0,Female,Urban,24,78270.01423368485
4073,59.0,Male,Rural,55,22626.61488520931
4074,38.0,Male,Suburban,25,49695.30866022045
4075,33.0,Female,Rural,37,16452.097446844804
4076,29.0,Female,Suburban,22,72680.87466441118
4077,19.0,Female,Rural,59,68930.1219316325
4078,58.0,Female,Suburban,24,46894.369318611316
4079,41.0,Male,Urban,15,56995.26985010905
4080,52.0,Male,Urban,12,52637.45028889366
4081,47.0,Female,Urban,46,19193.171313224186
4082,47.0,Male,Urban,31,86006.51220486256
4083,64.0,nan,Urban,43,65103.498355891956
4084,52.0,Female,Urban,31,
4085,36.0,Female,Suburban,53,
4086,67.0,Male,Urban,30,74154.61333559731
4087,25.0,Female,Urban,41,
4088,43.0,Female,Suburban,20,42492.58009425042
4089,66.0,Male,Suburban,8,
4090,57.0,Male,Rural,44,
4091,24.0,Female,Suburban,30,11799.565142006424
4092,47.0,Female,Urban,35,79921.4467823793
4093,24.0,Male,Urban,21,45839.651163510105
4094,20.0,Male,Urban,47,54268.493861275485
4095,18.0,Female,Urban,40,60676.23392462711
4096,53.0,Female,Urban,58,37903.230084543
4097,42.0,Female,Rural,28,
4098,54.0,Female,Urban,39,64150.877487127946
4099,18.0,Male,Urban,17,97896.90091105383
4100,32.0,Female,Urban,12,
4101,54.0,Male,Suburban,52,40918.842590530316
4102,30.0,Female,Urban,50,35525.25269208689
4103,57.0,Female,Urban,18,55488.89414659157
4104,25.0,Male,Urban,47,40347.13909199856
4105,22.0,Male,Urban,55,40777.68443861972
4106,26.0,Female,Urban,28,
4107,18.0,Male,Urban,3,31109.131485810874
4108,53.0,Male,Urban,51,92446.18065785183
4109,52.0,Female,Suburban,15,
4110,19.0,Male,Urban,16,82628.7548993738
4111,57.0,Female,Suburban,22,99459.63141140182
4112,40.0,Male,Urban,54,83961.75926979416
4113,26.0,Female,Urban,49,81475.76951258346
4114,51.0,Male,Urban,31,
4115,63.0,Male,Urban,31,
4116,31.0,Female,Urban,1,83576.07425854867
4117,21.0,Female,Urban,11,54788.30492367607
4118,47.0,Male,Suburban,6,77304.43790145025
4119,48.0,Male,Suburban,23,82155.61173793954
4120,55.0,Female,Suburban,9,70170.24681287828
4121,28.0,Female,Urban,52,
4122,52.0,nan,Suburban,16,69762.58070918455
4123,25.0,nan,Urban,58,52613.145076480454
4124,20.0,Female,Suburban,38,49123.57435397232
4125,31.0,Male,Urban,44,75753.40306870811
4126,30.0,Female,Urban,19,62924.04517522439
4127,62.0,Female,Suburban,45,75515.45295710079
4128,49.0,Male,Suburban,13,63051.75283851253
4129,51.0,Male,Urban,59,
4130,62.0,Male,Urban,32,87966.50421420224
4131,36.0,Male,Urban,36,56757.882794851655
4132,55.0,Male,Rural,9,51928.51623709632
4133,33.0,Female,Urban,46,68595.51668170762
4134,19.0,Female,Rural,46,8423.659624787208
4135,57.0,Female,Urban,49,74177.3183558883
4136,34.0,Male,Urban,37,42757.68543150984
4137,51.0,Male,Suburban,31,93518.10286722353
4138,59.0,Female,Urban,31,75794.96405876944
4139,33.0,Male,Urban,59,78321.76944302462
4140,,Female,Urban,55,78793.72809819502
4141,19.0,Other,Suburban,19,50815.979323894935
4142,,Male,Suburban,2,54798.17418149988
4143,43.0,Male,Suburban,45,26161.934577354332
4144,30.0,Male,Suburban,32,89890.36295833775
4145,64.0,Other,Suburban,43,34236.357126603325
4146,48.0,Female,Urban,34,
4147,51.0,Female,Urban,1,84500.81286769375
4148,56.0,Male,Suburban,21,90684.90105844545
4149,20.0,nan,Rural,3,54983.14902188031
4150,25.0,Male,Urban,27,25878.29527152102
4151,40.0,Male,Urban,44,64621.454603910744
4152,31.0,Female,Urban,7,
4153,44.0,Female,Urban,33,68479.01485865036
4154,46.0,Male,Urban,9,53888.82863478276
4155,,Male,Suburban,30,57238.770900807845
4156,56.0,Male,Urban,18,46119.11113970129
4157,18.0,Male,Suburban,56,63174.311935005375
4158,34.0,Male,Suburban,26,76035.83268261666
4159,58.0,Other,Rural,20,65264.99747926105
4160,47.0,Female,Urban,38,59120.75444991859
4161,30.0,Female,Urban,41,82476.12843483624
4162,38.0,Female,Urban,55,65130.43145996827
4163,36.0,Female,Urban,31,60620.04545881554
4164,36.0,Female,Urban,8,61553.32445884059
4165,42.0,Female,Suburban,23,35792.50492530514
4166,39.0,Male,Urban,50,38198.610625210174
4167,,Female,Rural,25,57515.31509284623
4168,34.0,Female,Suburban,47,
4169,40.0,Female,Suburban,1,59095.109271378926
4170,49.0,nan,Suburban,46,77134.1663002906
4171,27.0,Male,Urban,18,
4172,27.0,Female,Suburban,19,67851.01169030493
4173,,Male,Urban,51,76894.95997273063
4174,25.0,Female,Suburban,42,80606.56771682689
4175,69.0,Male,Urban,52,79883.39197127862
4176,37.0,Male,Urban,53,79390.08466794834
4177,49.0,Male,Urban,6,36023.70850180318
4178,67.0,Female,Urban,17,22177.18076048809
4179,31.0,Male,Urban,46,44395.448346699704
4180,67.0,Female,Urban,45,50864.182371021874
4181,45.0,Male,Suburban,8,78571.97042093823
4182,63.0,Female,Urban,54,58070.28550746412
4183,,Female,Urban,42,50403.64771937305
4184,41.0,Male,Urban,9,63270.67412205643
4185,32.0,Male,Urban,37,70716.62034323285
4186,39.0,Female,Urban,55,75514.95684852877
4187,47.0,Female,Suburban,27,51739.486085691104
4188,21.0,Female,Urban,36,
4189,30.0,Male,Urban,6,44428.95546433221
4190,40.0,Female,Urban,6,62402.483618911385
4191,25.0,nan,Urban,45,38954.66048412003
4192,35.0,Male,Urban,4,78966.02620916363
4193,29.0,Male,Suburban,22,39146.75787384751
4194,48.0,Male,Urban,40,28849.393536074014
4195,31.0,Female,Urban,27,63107.07153877925
4196,51.0,Female,Suburban,37,54479.88769850184
4197,35.0,Male,Urban,2,69423.96604277617
4198,51.0,Male,Suburban,9,50018.66462870719
4199,28.0,Male,Urban,11,68062.59111126931
4200,58.0,Male,Urban,20,80144.07157086473
4201,29.0,Male,Suburban,52,47533.06793080355
4202,66.0,nan,Urban,43,70251.7482263936
4203,32.0,Male,Suburban,39,95915.51553219813
4204,48.0,Male,Urban,58,75426.46090088536
4205,66.0,Female,Suburban,14,44135.5773516936
4206,46.0,Female,Suburban,26,66697.1454065395
4207,43.0,Female,Suburban,38,33967.60105566088
4208,35.0,Male,Suburban,30,36845.90516905413
4209,49.0,Male,Suburban,36,89835.09727619587
4210,39.0,Female,Urban,38,
4211,55.0,Female,Urban,35,90767.60328357911
4212,34.0,Male,Urban,55,68523.00832853669
4213,40.0,Female,Urban,6,49091.78760633297
4214,,Female,Suburban,3,60863.62294704367
4215,67.0,Male,Urban,1,
4216,25.0,Female,Urban,58,104272.22407241646
4217,58.0,Female,Suburban,53,74060.4653541476
4218,23.0,Male,Urban,58,45131.030840154985
4219,,Female,Urban,18,56132.81755914526
4220,61.0,Female,Urban,23,
4221,46.0,Female,Urban,32,38238.68865758133
4222,45.0,Male,Suburban,29,
4223,28.0,Male,Urban,23,55903.743248658284
4224,18.0,Female,Urban,36,69715.95880448924
4225,60.0,Male,Suburban,6,58023.789746008566
4226,,Male,Urban,17,32038.35706776853
4227,26.0,Male,Suburban,18,59090.548630724305
4228,44.0,Male,Suburban,31,75364.71108772732
4229,51.0,Other,Urban,6,88904.03456885705
4230,61.0,Male,Urban,34,79242.18227770452
4231,21.0,Other,Urban,44,28085.17273075916
4232,53.0,Male,Suburban,44,
4233,35.0,Female,Urban,27,38855.14374799495
4234,32.0,Male,Urban,36,90112.07427358252
4235,68.0,Female,Suburban,48,69899.75219244683
4236,30.0,Female,Urban,52,112786.4250222294
4237,36.0,Male,Urban,42,85688.44384819713
4238,66.0,Female,Suburban,25,61907.81194485035
4239,23.0,Male,Urban,10,50890.39816199871
4240,65.0,Female,Suburban,39,67483.41389632762
4241,29.0,nan,Suburban,46,76822.11282262212
4242,68.0,Female,Urban,39,
4243,54.0,Female,Rural,12,54219.88683890196
4244,34.0,Male,Urban,11,103839.74762007057
4245,40.0,Male,Rural,49,59112.942387986914
4246,,Male,Urban,43,83664.21805890214
4247,46.0,Female,Urban,53,66734.54968195772
4248,50.0,Female,Urban,3,
4249,44.0,Male,Urban,51,20727.97841740591
4250,42.0,Female,Suburban,22,35222.82808218544
4251,27.0,Male,Suburban,4,
4252,64.0,Male,Suburban,8,75046.7459209912
4253,40.0,Female,Urban,14,71853.04850811469
4254,38.0,Male,Urban,20,91083.06486606997
4255,38.0,Female,Suburban,24,40415.70413051278
4256,60.0,Male,Urban,14,50559.450896786
4257,30.0,Female,Suburban,28,51912.674290731826
4258,54.0,Male,Suburban,16,33225.00517794818
4259,50.0,Male,Urban,32,44016.743439834245
4260,41.0,Female,Suburban,47,
4261,,Female,Suburban,12,28602.793988367906
4262,28.0,Male,Suburban,16,
4263,34.0,Male,Urban,52,58683.5549618532
4264,21.0,Female,Urban,19,95742.018147733
4265,64.0,Male,Urban,5,39615.04734455932
4266,42.0,Female,Urban,12,81469.2551628836
4267,47.0,Female,Urban,29,64423.64486971995
4268,26.0,Male,Suburban,5,68739.40854243857
4269,38.0,Male,Suburban,42,62895.7297906289
4270,37.0,Female,Urban,58,22929.89539796801
4271,36.0,Male,Urban,17,38966.74368727241
4272,36.0,Female,Rural,47,71471.59102537138
4273,29.0,Male,Urban,8,60923.797888690635
4274,54.0,Female,Suburban,40,
4275,59.0,Male,Rural,40,
4276,34.0,Female,Suburban,30,71847.25235917552
4277,54.0,Male,Rural,10,34923.46525861454
4278,65.0,Male,Suburban,20,52067.2509574174
4279,56.0,Female,Urban,45,90367.29588477261
4280,45.0,Male,Urban,16,71786.33029791813
4281,58.0,Male,Urban,41,91733.21724671332
4282,52.0,Male,Urban,16,52473.06082824303
4283,64.0,Male,Suburban,42,81633.70153346883
4284,65.0,Female,Urban,3,
4285,35.0,Female,Suburban,23,76606.49327757212
4286,31.0,Male,Urban,22,45700.85003502426
4287,52.0,Female,Urban,57,69143.18507551953
4288,61.0,Female,Rural,28,70154.10417554785
4289,58.0,Female,Urban,46,73764.66683698841
4290,24.0,Male,Suburban,45,39838.16669471646
4291,58.0,Female,Suburban,36,66328.59575973974
4292,30.0,Female,Urban,4,60501.827097839174
4293,35.0,Female,Urban,38,85088.40823344931
4294,54.0,Male,Urban,24,47197.0510454566
4295,30.0,Male,Suburban,19,33876.14405546145
4296,53.0,Female,Suburban,11,27093.490040113677
4297,48.0,Male,Urban,40,54286.3955177797
4298,19.0,Female,Suburban,46,51462.5223831669
4299,33.0,Male,Urban,40,53987.536303833695
4300,26.0,Female,Suburban,46,54080.75302982767
4301,,Female,Suburban,55,87888.3134025098
4302,55.0,Female,Suburban,39,
4303,28.0,Female,Suburban,53,82625.71933386126
4304,39.0,Female,Urban,18,67685.61578656394
4305,50.0,Male,Rural,12,41744.258540160925
4306,53.0,Female,Urban,14,60169.3100270648
4307,62.0,Male,Suburban,47,90910.53084518248
4308,40.0,Female,Urban,18,80303.37238663115
4309,62.0,Male,Rural,44,84050.17994112421
4310,62.0,Female,Suburban,42,70096.5195935809
4311,51.0,Female,Suburban,12,50454.722887937074
4312,26.0,Male,Urban,40,
4313,41.0,Male,Suburban,27,71189.74770992289
